URAIAN_DOKUMEN|NOMOR_AJU|TANGGAL_AJU|NOMOR_DAFTAR|TANGGAL_DAFTAR|SUPPLIER|KODE_BARANG|URAIAN|KODE_SATUAN|JUMLAH_SATUAN|HARGA_SATUAN|HARGA_PENYERAHAN|MATTYPE|TUJUAN|KODE_VALUTA|PONO|INVNO|BERAT_BERSIH|BERAT_KOTOR
IN|IN-43766-OB|2019-10-28||2019-10-28|OPENING BALANCE|M.300007-89|JAHIT SINGLE NEEDLE|PCS|1|0|0|M|||||0|0
IN|IN-43766-OB|2019-10-28||2019-10-28|OPENING BALANCE|M.300007-90|JAHIT SINGLE NEEDLE|PCS|1|0|0|M|||||0|0
IN|IN-43766-OB|2019-10-28||2019-10-28|OPENING BALANCE|M.300007-91|JAHIT SINGLE NEEDLE|PCS|1|0|0|M|||||0|0
IN|IN-43766-OB|2019-10-28||2019-10-28|OPENING BALANCE|M.300007-92|JAHIT SINGLE NEEDLE|PCS|1|0|0|M|||||0|0
IN|IN-43766-OB|2019-10-28||2019-10-28|OPENING BALANCE|M.300007-93|JAHIT SINGLE NEEDLE|PCS|1|0|0|M|||||0|0
IN|IN-43766-OB|2019-10-28||2019-10-28|OPENING BALANCE|M.300007-94|JAHIT SINGLE NEEDLE|PCS|1|0|0|M|||||0|0
IN|IN-43766-OB|2019-10-28||2019-10-28|OPENING BALANCE|M.300007-95|JAHIT SINGLE NEEDLE|PCS|1|0|0|M|||||0|0
IN|IN-43766-OB|2019-10-28||2019-10-28|OPENING BALANCE|M.300007-96|JAHIT SINGLE NEEDLE|PCS|1|0|0|M|||||0|0
IN|IN-43766-OB|2019-10-28||2019-10-28|OPENING BALANCE|M.300007-97|JAHIT SINGLE NEEDLE|PCS|1|0|0|M|||||0|0
IN|IN-43766-OB|2019-10-28||2019-10-28|OPENING BALANCE|M.300007-98|JAHIT SINGLE NEEDLE|PCS|1|0|0|M|||||0|0
IN|IN-43766-OB|2019-10-28||2019-10-28|OPENING BALANCE|M.300007-99|JAHIT SINGLE NEEDLE|PCS|1|0|0|M|||||0|0
IN|IN-43766-OB|2019-10-28||2019-10-28|OPENING BALANCE|M.300007-100|JAHIT SINGLE NEEDLE|PCS|1|0|0|M|||||0|0
IN|IN-43766-OB|2019-10-28||2019-10-28|OPENING BALANCE|M.300007-101|JAHIT SINGLE NEEDLE|PCS|1|0|0|M|||||0|0
