URAIAN_DOKUMEN|NOMOR_AJU|TANGGAL_AJU|NOMOR_DAFTAR|TANGGAL_DAFTAR|SUPPLIER|KODE_BARANG|URAIAN|KODE_SATUAN|JUMLAH_SATUAN|HARGA_SATUAN|HARGA_PENYERAHAN|MATTYPE|TUJUAN|KODE_VALUTA|PONO|INVNO|BERAT_BERSIH|BERAT_KOTOR
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301606|HYBRID GOBER JS5405 (LIGHT HTR GREY, M)|PIECES|1746|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301605|HYBRID GOBER JS5405 (LIGHT HTR GREY, S)|PIECES|785|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301604|HYBRID GOBER JS5405 (LIGHT HTR GREY, XS)|PIECES|854|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301603|HYBRID GOBER GS4202 (BLACK, XL)|PIECES|230|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301602|HYBRID GOBER GS4202 (BLACK, L)|PIECES|349|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301601|HYBRID GOBER GS4202 (BLACK, M)|PIECES|116|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301600|HYBRID GOBER GS4202 (BLACK, S)|PIECES|1|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301599|HYBRID GOBER GS4202 (BLACK, XS)|PIECES|185|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301598|HYBRID GOBER JS2015 (BLACK SOOT, XS)|PIECES|3240|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|E.311429|FM-1798-0X (BRIGHT ORCHID HEATHER, 3X)|PIECES|315|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|E.311428|FM-1798-0X (BRIGHT ORCHID HEATHER, 2X)|PIECES|315|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|E.311427|FM-1798-0X (BRIGHT ORCHID HEATHER, 1X)|PIECES|630|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|E.311426|FM-1798-0X (MYSTERIOSO HEATHER, 3X)|PIECES|315|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|E.311425|FM-1798-0X (MYSTERIOSO HEATHER, 2X)|PIECES|315|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|E.311424|FM-1798-0X (MYSTERIOSO HEATHER, 1X)|PIECES|630|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|E.311423|FM-1798-0X (BLUE GLOW HEATHER, 3X)|PIECES|315|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|E.311422|FM-1798-0X (BLUE GLOW HEATHER, 2X)|PIECES|315|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|E.311421|FM-1798-0X (BLUE GLOW HEATHER, 1X)|PIECES|630|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|E.311420|FM-1798-0X (DEEP BLACK, 3X)|PIECES|315|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|E.311419|FM-1798-0X (DEEP BLACK, 2X)|PIECES|315|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|E.311418|FM-1798-0X (DEEP BLACK, 1X)|PIECES|630|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|E.311417|FM-1798-00 (ECLIPSE HEATHER, XL)|PIECES|418|0|0|FG|||||0|0
